node,nodeID,root node,root node ID,biodomain,Source
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION,GO:0002065,,,"System and Developmental Process, Cell Adhesion and Interaction, Structural Stabilization, Neurodevelopment and Neuronal Differentiation, Response to Stimulus",D56
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_MATURATION,GO:0002069,biological_process,GO:0008150,"System and Developmental Process, Cell Adhesion and Interaction, Neurodevelopment and Neuronal Differentiation, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis",D56
GOBP_OSTEOBLAST_DEVELOPMENT,GO:0002076,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Cell Adhesion and Interaction, Signal Transduction, Response to Stimulus",D56
GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION,GO:0002082,biological_process,GO:0008150,"Mitochondrial Function and Metabolism, Signal Transduction, System and Developmental Process, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis",D56
GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS,GO:0002093,biological_process,GO:0008150,"Neurodevelopment and Neuronal Differentiation, Structural Stabilization, System and Developmental Process, Response to Stimulus, Neurotransmission and Synaptic Regulation",D56
GOBP_OSTEOCLAST_PROLIFERATION,GO:0002158,biological_process,GO:0008150,"Cell Cycle, System and Developmental Process, Immune System and Inflammation, Structural Stabilization, Signal Transduction",D56
GOBP_CYTOPLASMIC_TRANSLATION,GO:0002181,biological_process,GO:0008150,"Transcription and Translation Machinery, Protein Metabolism and Trafficking, RNA Metabolism, Molecular Transport and Homeostasis, System and Developmental Process",D56
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,GO:0002183,biological_process,GO:0008150,"Transcription and Translation Machinery, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, RNA Metabolism, System and Developmental Process",D56
GOBP_CAP_DEPENDENT_TRANSLATIONAL_INITIATION,GO:0002191,biological_process,GO:0008150,"Translation Machinery, Protein Metabolism and Trafficking, RNA Metabolism, Molecular Transport and Homeostasis, Signal Transduction",D56
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,GO:0002228,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Cell Adhesion and Interaction, System and Developmental Process",D56
GOBP_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE,GO:0002251,biological_process,GO:0008150,"Immune System and Inflammation, System and Developmental Process, Cell Adhesion and Interaction, Response to Stimulus, Signal Transduction",D56
GOBP_T_CELL_CYTOKINE_PRODUCTION,GO:0002369,,,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Cell Adhesion and Interaction, Epigenetic Regulation",D56
GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL,GO:0002424,,,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Cell Adhesion and Interaction, System and Developmental Process",D56
GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,GO:0002430,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Cell Adhesion and Interaction, Response to Stimulus, System and Developmental Process",D56
GOBP_IMMUNE_COMPLEX_CLEARANCE,GO:0002434,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking",D56
GOBP_TOLERANCE_INDUCTION,GO:0002507,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, System and Developmental Process, Cell Adhesion and Interaction, Signal Transduction",D56
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE,GO:0002532,biological_process,GO:0008150,"Immune System and Inflammation, Protein Metabolism and Trafficking, Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis",D56
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,GO:0002534,,,"Immune System and Inflammation, Signal Transduction, Protein Metabolism and Trafficking, Response to Stimulus, Cell Adhesion and Interaction",D56
GOBP_MONOCYTE_CHEMOTAXIS,GO:0002548,biological_process,GO:0008150,"Immune System and Inflammation, Cell Adhesion and Interaction, Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis",D56
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION,GO:0002566,biological_process,GO:0008150,"Immune System and Inflammation, DNA Repair, Response to Stimulus, Signal Transduction, System and Developmental Process",D56
GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,GO:0002637,biological_process,GO:0008150,"Immune System and Inflammation, Protein Metabolism and Trafficking, Signal Transduction, Response to Stimulus, Epigenetic Regulation",D56
GOBP_SPERMIDINE_METABOLIC_PROCESS,GO:0008216,biological_process,GO:0008150,"Lipid Metabolism, Protein Metabolism and Trafficking, Mitochondrial Function and Metabolism, Autophagy, Molecular Transport and Homeostasis",D56
GOBP_ISOPRENOID_CATABOLIC_PROCESS,GO:0008300,,,"Lipid Metabolism, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Response to Stimulus",D56
GOBP_LIPID_BIOSYNTHETIC_PROCESS,GO:0008610,biological_process,GO:0008150,"Lipid Metabolism, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, System and Developmental Process",D56
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,GO:0008637,biological_process,GO:0008150,"Apoptosis, Mitochondrial Function and Metabolism, Response to Stimulus, Structural Stabilization, Signal Transduction",D56
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,GO:0008654,biological_process,GO:0008150,"Lipid Metabolism, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Structural Stabilization, System and Developmental Process",D56
GOBP_MACROMOLECULE_CATABOLIC_PROCESS,GO:0009057,biological_process,GO:0008150,"Protein Metabolism and Trafficking, RNA Metabolism, DNA Repair, Lipid Metabolism, Autophagy",D56
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,GO:0009084,,,"Protein Metabolism and Trafficking, Lipid Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, System and Developmental Process",D56
GOBP_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS,GO:0009133,biological_process,GO:0008150,"RNA Metabolism, Protein Metabolism and Trafficking, Transcription and Translation Machinery, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis",D56
GOBP_PURINE_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS,GO:0009136,,,"Transcription and Translation Machinery, Protein Metabolism and Trafficking, RNA Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis",D56
GOBP_PYRIMIDINE_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS,GO:0009139,,,"RNA Metabolism, Transcription and Translation Machinery, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Mitochondrial Function and Metabolism",D56
GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS,GO:0009188,biological_process,GO:0008150,"RNA Metabolism, Molecular Transport and Homeostasis, Transcription and Translation Machinery, Protein Metabolism and Trafficking, System and Developmental Process",D56
GOBP_10_FORMYLTETRAHYDROFOLATE_METABOLIC_PROCESS,GO:0009256,biological_process,GO:0008150,"Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, System and Developmental Process, DNA Repair",D56
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,GO:0009266,biological_process,GO:0008150,"Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis, Epigenetic Regulation, System and Developmental Process",D56
GOBP_CELLULAR_RESPONSE_TO_STARVATION,GO:0009267,biological_process,GO:0008150,"Autophagy, Lipid Metabolism, Mitochondrial Function and Metabolism, Response to Stimulus, Protein Metabolism and Trafficking",D56
GOBP_MRNA_TRANSCRIPTION,GO:0009299,biological_process,GO:0008150,"Transcription and Translation Machinery, RNA Metabolism, Epigenetic Regulation, Response to Stimulus, System and Developmental Process",D56
GOBP_RESPONSE_TO_HEAT,GO:0009408,biological_process,GO:0008150,"Response to Stimulus, Signal Transduction, Protein Metabolism and Trafficking, Transcription and Translation Machinery, Molecular Transport and Homeostasis",D56
GOBP_CARNITINE_METABOLIC_PROCESS,GO:0009437,biological_process,GO:0008150,"Mitochondrial Function and Metabolism, Lipid Metabolism, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus",D56
GOBP_DETECTION_OF_BIOTIC_STIMULUS,GO:0009595,biological_process,GO:0008150,"Response to Stimulus, Signal Transduction, Immune System and Inflammation, System and Developmental Process, Molecular Transport and Homeostasis",D56
GOBP_RESPONSE_TO_SYMBIONT,GO:0009608,biological_process,GO:0008150,"Response to Stimulus, Immune System and Inflammation, System and Developmental Process, Signal Transduction, Transcription and Translation Machinery",D56
GOBP_RESPONSE_TO_VIRUS,GO:0009615,biological_process,GO:0008150,"Response to Stimulus, Immune System and Inflammation, Signal Transduction, Transcription and Translation Machinery, System and Developmental Process",D56
GOBP_PHOTOPERIODISM,GO:0009648,biological_process,GO:0008150,"Response to Stimulus, System and Developmental Process, Signal Transduction, Transcription and Translation Machinery, Molecular Transport and Homeostasis",D56
GOBP_RESPONSE_TO_SALT_STRESS,GO:0009651,biological_process,GO:0008150,"Response to Stimulus, Molecular Transport and Homeostasis, Signal Transduction, Epigenetic Regulation, System and Developmental Process",D56
GOBP_RESPONSE_TO_FRUCTOSE,GO:0009750,biological_process,GO:0008150,"Response to Stimulus, Lipid Metabolism, Molecular Transport and Homeostasis, Signal Transduction, System and Developmental Process",D56
GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY,GO:0009755,biological_process,GO:0008150,"Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process, Transcription and Translation Machinery",D56
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS,GO:0009896,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Autophagy, Response to Stimulus, Molecular Transport and Homeostasis, Lipid Metabolism",D56
GOBP_EPIDERMAL_CELL_DIFFERENTIATION,GO:0009913,biological_process,GO:0008150,"System and Developmental Process, Cell Adhesion and Interaction, Structural Stabilization, Response to Stimulus, Molecular Transport and Homeostasis",D56
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION,GO:0009948,biological_process,GO:0008150,"System and Developmental Process, Cell Adhesion and Interaction, Structural Stabilization, Response to Stimulus, Signal Transduction",D56
GOBP_MEIOTIC_CHROMOSOME_CONDENSATION,GO:0010032,biological_process,GO:0008150,"Cell Cycle, DNA Repair, Epigenetic Regulation, Transcription and Translation Machinery, System and Developmental Process",D56
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_VIA_CHROMOSOMAL_DNA_CYTOSINE_METHYLATION,,,,"Epigenetic Regulation, Transcription and Translation Machinery, Response to Stimulus, System and Developmental Process, Signal Transduction",D56
GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION,GO:0010256,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Lipid Metabolism, Molecular Transport and Homeostasis, Structural Stabilization",D56
GOBP_MEMBRANE_INVAGINATION,GO:0010324,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Cell Adhesion and Interaction, Structural Stabilization, Molecular Transport and Homeostasis, System and Developmental Process",D56
GOBP_RESPONSE_TO_ACIDIC_PH,GO:0010447,biological_process,GO:0008150,"Response to Stimulus, Molecular Transport and Homeostasis, Signal Transduction, System and Developmental Process, Intracellular Trafficking and Organelle Dynamics",D56
GOBP_REGULATION_OF_GASTRULATION,GO:0010470,biological_process,GO:0008150,"System and Developmental Process, Cell Adhesion and Interaction, Signal Transduction, Response to Stimulus, Structural Stabilization",D56
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,GO:0010498,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY,GO:0010508,biological_process,GO:0008150,"Autophagy, Signal Transduction, Response to Stimulus, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis",D56
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,GO:0010563,,,"Signal Transduction, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus, Epigenetic Regulation",D56
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION,GO:0010629,biological_process,GO:0008150,"Transcription and Translation Machinery, Epigenetic Regulation, Signal Transduction, RNA Metabolism, Response to Stimulus",D56
GOBP_POSITIVE_REGULATION_OF_CELL_COMMUNICATION,,,,"Signal Transduction, Cell Adhesion and Interaction, Immune System and Inflammation, Response to Stimulus, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,GO:0010661,,,"Apoptosis, Signal Transduction, System and Developmental Process, Response to Stimulus, Cell Cycle",D56
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS,GO:0010663,,,"Apoptosis, Signal Transduction, System and Developmental Process, Cell Cycle, Response to Stimulus",D56
GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,GO:0010712,biological_process,GO:0008150,"Structural Stabilization, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process",D56
GOBP_NEGATIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,GO:0010713,,,"Structural Stabilization, Protein Metabolism and Trafficking, Signal Transduction, System and Developmental Process, Response to Stimulus",D56
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,GO:0010719,biological_process,GO:0008150,"System and Developmental Process, Cell Adhesion and Interaction, Response to Stimulus, Signal Transduction, Epigenetic Regulation",D56
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION,GO:0010750,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Immune System and Inflammation, Neurotransmission and Synaptic Regulation, Molecular Transport and Homeostasis",D56
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT,GO:0010765,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Signal Transduction, System and Developmental Process, Response to Stimulus, Neurotransmission and Synaptic Regulation",D56
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION,GO:0010821,biological_process,GO:0008150,"Mitochondrial Function and Metabolism, Signal Transduction, Structural Stabilization, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,,,,"Mitochondrial Function and Metabolism, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process, Molecular Transport and Homeostasis",D56
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,,,,"Mitochondrial Function and Metabolism, Signal Transduction, System and Developmental Process, Epigenetic Regulation, Response to Stimulus",D56
GOBP_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,,,,"Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction, Mitochondrial Function and Metabolism, System and Developmental Process",D56
GOBP_RETINA_LAYER_FORMATION,GO:0010842,biological_process,GO:0008150,"Neurodevelopment and Neuronal Differentiation, System and Developmental Process, Gliogenesis and Glial Differentiation, Cell Adhesion and Interaction, Structural Stabilization",D56
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,GO:0045184,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus",D56
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION,GO:0045185,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Response to Stimulus, Structural Stabilization",D56
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT,GO:0045324,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, System and Developmental Process, Mitochondrial Function and Metabolism",D56
GOBP_MHC_CLASS_I_BIOSYNTHETIC_PROCESS,GO:0045341,,,"Immune System and Inflammation, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus, Signal Transduction",D56
GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS,GO:0045342,biological_process,GO:0008150,"Immune System and Inflammation, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_MHC_CLASS_I_BIOSYNTHETIC_PROCESS,GO:0045345,biological_process,GO:0008150,"Immune System and Inflammation, Transcription and Translation Machinery, Signal Transduction, Protein Metabolism and Trafficking, Response to Stimulus",D56
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS,GO:0045540,biological_process,GO:0008150,"Lipid Metabolism, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Epigenetic Regulation",D56
GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_DIFFERENTIATION,GO:0045586,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Response to Stimulus",D56
GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,GO:0045652,biological_process,GO:0008150,"System and Developmental Process, Cell Cycle, Transcription and Translation Machinery, Epigenetic Regulation, Response to Stimulus",D56
GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,GO:0045653,biological_process,GO:0008150,"System and Developmental Process, Cell Cycle, Signal Transduction, Response to Stimulus, Transcription and Translation Machinery",D56
GOBP_POSITIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,GO:0045654,biological_process,GO:0008150,"System and Developmental Process, Cell Cycle, Signal Transduction, Transcription and Translation Machinery, Response to Stimulus",D56
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,GO:0045723,biological_process,GO:0008150,"Lipid Metabolism, Signal Transduction, Molecular Transport and Homeostasis, System and Developmental Process, Response to Stimulus",D56
GOBP_RESPIRATORY_BURST,GO:0045730,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, Mitochondrial Function and Metabolism, Signal Transduction, Molecular Transport and Homeostasis",D56
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,GO:0045732,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Autophagy, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Response to Stimulus",D56
GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION,GO:0045740,biological_process,GO:0008150,"Cell Cycle, Signal Transduction, DNA Repair, Transcription and Translation Machinery, Epigenetic Regulation",D56
GOBP_NEGATIVE_REGULATION_OF_ACTION_POTENTIAL,GO:0045759,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Signal Transduction, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process",D56
GOBP_NEGATIVE_REGULATION_OF_GLYCOLYTIC_PROCESS,,,,"Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Signal Transduction, Response to Stimulus, Lipid Metabolism",D56
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,GO:0045824,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, System and Developmental Process, Molecular Transport and Homeostasis",D56
GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION,GO:0045835,biological_process,GO:0008150,"Cell Cycle, Signal Transduction, System and Developmental Process, Response to Stimulus, Transcription and Translation Machinery",D56
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS,GO:0045862,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Signal Transduction, Response to Stimulus, Intracellular Trafficking and Organelle Dynamics, Apoptosis",D56
GOBP_NEGATIVE_REGULATION_OF_GROWTH,GO:0045926,biological_process,GO:0008150,"System and Developmental Process, Signal Transduction, Cell Cycle, Response to Stimulus, Apoptosis",D56
GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION,GO:0045948,biological_process,GO:0008150,"Transcription and Translation Machinery, Protein Metabolism and Trafficking, Signal Transduction, Response to Stimulus, Molecular Transport and Homeostasis",D56
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,GO:0045954,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Apoptosis, Cell Adhesion and Interaction, Response to Stimulus",D56
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,GO:0045980,,,"DNA Repair, RNA Metabolism, Epigenetic Regulation, Signal Transduction, Molecular Transport and Homeostasis",D56
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION,GO:0045989,biological_process,GO:0008150,"Response to Stimulus, Signal Transduction, System and Developmental Process, Molecular Transport and Homeostasis, Structural Stabilization",D56
GOBP_ADENOSINE_METABOLIC_PROCESS,GO:0046085,biological_process,GO:0008150,"Lipid Metabolism, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Response to Stimulus, Signal Transduction",D56
GOBP_GUANINE_METABOLIC_PROCESS,GO:0046098,biological_process,GO:0008150,"RNA Metabolism, Transcription and Translation Machinery, DNA Repair, Molecular Transport and Homeostasis, System and Developmental Process",D56
GOBP_INOSINE_METABOLIC_PROCESS,GO:0046102,,,"RNA Metabolism, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, System and Developmental Process, Protein Metabolism and Trafficking",D56
GOBP_PURINE_RIBONUCLEOSIDE_CATABOLIC_PROCESS,GO:0046130,biological_process,GO:0008150,"RNA Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus",D56
GOBP_REGULATION_OF_GLUCOSE_IMPORT,,,,"Molecular Transport and Homeostasis, Lipid Metabolism, Mitochondrial Function and Metabolism, Signal Transduction, Response to Stimulus",D56
GOBP_REGULATION_OF_JNK_CASCADE,GO:0046328,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Cell Cycle, Apoptosis, Immune System and Inflammation",D56
GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE,GO:0046330,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, System and Developmental Process, Epigenetic Regulation, Immune System and Inflammation",D56
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT,GO:0046426,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Immune System and Inflammation, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process",D56
GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,GO:0046456,biological_process,GO:0008150,"Lipid Metabolism, Signal Transduction, Immune System and Inflammation, Response to Stimulus, System and Developmental Process",D56
GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS,GO:0046457,biological_process,GO:0008150,"Lipid Metabolism, Signal Transduction, Response to Stimulus, Molecular Transport and Homeostasis, System and Developmental Process",D56
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS,GO:0046470,biological_process,GO:0008150,"Lipid Metabolism, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, System and Developmental Process",D56
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS,GO:0046474,biological_process,GO:0008150,"Lipid Metabolism, Structural Stabilization, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, System and Developmental Process",D56
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,GO:0046486,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Function and Metabolism, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis",D56
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS,GO:0046488,biological_process,GO:0008150,"Lipid Metabolism, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Response to Stimulus",D56
GOBP_ACID_SECRETION,GO:0046717,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking",D56
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,GO:0046822,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Signal Transduction, Response to Stimulus",D56
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS,GO:0046825,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Signal Transduction, Transcription and Translation Machinery",D56
GOBP_LIPID_PHOSPHORYLATION,GO:0046834,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus",D56
GOBP_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION,GO:0046856,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Function and Metabolism, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis",D56
GOBP_FOLLICLE_STIMULATING_HORMONE_SECRETION,GO:0046884,biological_process,GO:0008150,"Signal Transduction, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,GO:0046889,biological_process,GO:0008150,"Lipid Metabolism, Signal Transduction, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Response to Stimulus",D56
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY,GO:0046902,biological_process,GO:0008150,"Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus, Signal Transduction",D56
GOBP_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION,GO:0046940,biological_process,GO:0008150,"RNA Metabolism, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Signal Transduction, Epigenetic Regulation",D56
GOBP_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY,GO:0048011,biological_process,GO:0008150,"Signal Transduction, Neurotransmission and Synaptic Regulation, Neurodevelopment and Neuronal Differentiation, Response to Stimulus, Cell Adhesion and Interaction",D56
GOBP_POST_EMBRYONIC_EYE_MORPHOGENESIS,GO:0048050,biological_process,GO:0008150,"System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Structural Stabilization, Cell Adhesion and Interaction, Response to Stimulus",D56
GOBP_WYBUTOSINE_METABOLIC_PROCESS,GO:0031590,,,"RNA Metabolism, Transcription and Translation Machinery, Epigenetic Regulation, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis",D56
